X_groundTruth,Y_groundTruth,X_measured,Y_measured,Vx,Vy,X_error,Y_error
2.0,0.0,2.0,0.0,5.0,50.0,0.0,0.0
2.0,0.0,2.4108786114279326,0.36628967699217574,5.0,50.0,0.4108786114279326,0.36628967699217574
2.5,4.951,4.936053527691849,4.031233867733043,5.0,49.02,2.436053527691849,-0.9197661322669567
3.0,9.804,3.694651613589791,10.302644086182285,5.0,48.04,0.6946516135897909,0.4986440861822853
3.5,14.559000000000001,1.5158186665332438,14.621272209642097,5.0,47.06,-1.9841813334667562,0.062272209642096454
4.0,19.216,2.784162383866276,21.199917479335213,5.0,46.08,-1.215837616133724,1.9839174793352117
4.5,23.775,6.4572030107827105,19.484169749841936,5.0,45.1,1.9572030107827103,-4.290830250158063
5.0,28.236000000000004,4.810612047869665,26.458954293165213,5.0,44.12,-0.18938795213033502,-1.7770457068347916
5.5,32.599,5.199857831170365,36.281806019242104,5.0,43.14,-0.30014216882963507,3.682806019242106
6.0,36.864,6.694780000932607,37.746936135870506,5.0,42.16,0.6947800009326066,0.8829361358705083
6.5,41.031,3.302239107187477,44.47931869903197,5.0,41.18,-3.197760892812523,3.448318699031974
7.0,45.1,8.810587053011407,45.331163592034954,5.0,40.2,1.810587053011407,0.2311635920349497
7.5,49.071000000000005,6.1071350770331065,46.03625543946289,5.0,39.22,-1.392864922966894,-3.034744560537117
8.0,52.944,9.839405318722537,53.414074467738914,5.0,38.239999999999995,1.8394053187225383,0.4700744677389144
8.5,56.718999999999994,9.268445790251128,53.412365666923804,5.0,37.26,0.7684457902511286,-3.306634333076191
9.0,60.396,7.486467376615034,59.02546804854558,5.0,36.28,-1.5135326233849662,-1.370531951454425
9.5,63.975,8.44355089729576,69.03032920742369,5.0,35.3,-1.05644910270424,5.055329207423689
10.0,67.456,9.572425613892868,67.8609716232786,5.0,34.32,-0.42757438610713155,0.40497162327859687
10.5,70.83900000000001,15.456412378792528,71.37356364025169,5.0,33.339999999999996,4.956412378792527,0.534563640251672
11.0,74.124,12.946102187876146,72.62960115697317,5.0,32.36,1.9461021878761469,-1.4943988430268356
11.5,77.31099999999999,11.77960449006766,76.69765295990406,5.0,31.38,0.27960449006765997,-0.6133470400959314
12.0,80.4,12.812031044665675,79.02657209456517,5.0,30.4,0.8120310446656747,-1.3734279054348377
12.5,83.39099999999999,11.377655407949804,84.62437924730428,5.0,29.419999999999998,-1.1223445920501955,1.233379247304286
13.0,86.284,8.514698821722362,85.68281515850401,5.0,28.439999999999998,-4.485301178277638,-0.6011848414959862
13.500000000000002,89.07900000000001,17.410567335530615,86.95141663755462,5.0,27.459999999999997,3.910567335530615,-2.127583362445394
14.000000000000002,91.77600000000001,10.776612292982453,93.63063722446242,5.0,26.479999999999993,-3.2233877070175483,1.8546372244624014
14.5,94.375,11.344740799379977,93.11944826282016,5.0,25.5,-3.155259200620022,-1.2555517371798497
15.0,96.87599999999999,13.56497826871836,96.16214954668936,5.0,24.519999999999996,-1.43502173128164,-0.7138504533106257
15.5,99.279,15.230062054528794,101.11736737674741,5.0,23.539999999999996,-0.26993794547120536,1.8383673767474187
16.0,101.58399999999999,17.89217356455433,99.01163545440977,5.0,22.559999999999995,1.8921735645543296,-2.5723645455902155
16.5,103.79100000000003,14.108048311007055,102.84491506382935,5.0,21.579999999999995,-2.3919516889929446,-0.9460849361706771
17.0,105.9,18.694438109573206,102.9886598724268,5.0,20.599999999999998,1.6944381095732068,-2.911340127573207
17.5,107.911,17.903894856391837,105.30496773615246,5.0,19.619999999999997,0.40389485639183587,-2.606032263847544
18.0,109.82399999999998,19.110057735755667,109.30574485500021,5.0,18.639999999999997,1.110057735755669,-0.5182551449997741
18.5,111.63899999999998,15.503997580188376,113.8204309588468,5.0,17.659999999999997,-2.9960024198116244,2.1814309588468173
19.0,113.35600000000001,18.316625093478937,111.50008688306843,5.0,16.679999999999993,-0.6833749065210618,-1.8559131169315726
19.5,114.975,18.872506641408155,116.5818489837918,5.0,15.699999999999996,-0.6274933585918446,1.6068489837918094
20.0,116.496,24.643080207124743,118.56315528387331,5.0,14.719999999999999,4.6430802071247435,2.067155283873318
20.5,117.91899999999998,19.908673879639466,116.54007565953792,5.0,13.739999999999995,-0.5913261203605338,-1.3789243404620617
21.0,119.24399999999999,19.95521678176815,121.68589940311097,5.0,12.759999999999998,-1.044783218231851,2.4418994031109778
21.5,120.471,21.609881914830787,118.15016089314125,5.0,11.779999999999994,0.1098819148307858,-2.3208391068587493
22.0,121.6,22.65142473344579,120.56933320569689,5.0,10.799999999999997,0.6514247334457893,-1.0306667943030985
22.500000000000004,122.631,24.572710819581186,121.90099261403141,5.0,9.819999999999993,2.0727108195811814,-0.7300073859685839
23.0,123.564,20.30560555734219,121.80537706173641,5.0,8.839999999999996,-2.6943944426578113,-1.7586229382635892
23.5,124.399,25.9259049565252,126.31666461282241,5.0,7.859999999999999,2.4259049565251996,1.9176646128223998
24.0,125.13600000000001,23.749017147427868,125.67374619918084,5.0,6.8799999999999955,-0.25098285257213143,0.5377461991808271
24.5,125.77499999999999,21.281830170340054,124.77468187423527,5.0,5.899999999999999,-3.2181698296599466,-1.000318125764718
25.000000000000004,126.316,27.26913603554901,127.0626914444889,5.0,4.919999999999995,2.2691360355490087,0.746691444488898
25.5,126.75899999999999,23.62600683112147,126.41649305421437,5.0,3.9399999999999977,-1.8739931688785307,-0.34250694578562213
26.000000000000004,127.10399999999998,25.9217201026914,126.53964228388577,5.0,2.9599999999999866,-0.07827989730860326,-0.5643577161142174
26.5,127.351,25.800249946410226,129.39094642460972,5.0,1.9799999999999898,-0.6997500535897739,2.039946424609734
27.0,127.5,26.087047214575154,128.6933740911382,5.0,1.0,-0.9129527854248475,1.193374091138201
27.500000000000004,127.55099999999999,26.217324431436257,130.4192377187816,5.0,0.019999999999988916,-1.2826755685637452,2.8682377187816095
28.0,127.50399999999996,25.308511307601957,126.99022768930516,5.0,-0.960000000000008,-2.691488692398044,-0.5137723106948081
28.500000000000004,127.35900000000001,28.64781346910879,127.52498180237097,5.0,-1.940000000000012,0.14781346910878757,0.16598180237096477
29.0,127.11599999999996,29.173647018006722,123.584983958712,5.0,-2.920000000000009,0.17364701800672122,-3.5310160412879523
29.5,126.77499999999998,27.878056591864894,128.3447226928365,5.0,-3.9000000000000057,-1.6219434081351047,1.5697226928365415
30.000000000000004,126.33599999999996,26.620397608908483,128.7265149282296,5.0,-4.88000000000001,-3.3796023910915216,2.390514928229628
30.5,125.79899999999998,32.435185236825184,124.01811376749986,5.0,-5.8600000000000065,1.935185236825185,-1.780886232500117
31.000000000000004,125.16400000000002,35.4370157391708,125.26583876725674,5.0,-6.8400000000000105,4.437015739170801,0.10183876725672605
31.5,124.43099999999995,32.30686726343885,120.92779479194213,5.0,-7.820000000000007,0.8068672634388547,-3.5032052080578184
32.0,123.6,33.40937470586271,123.37915247412556,5.0,-8.800000000000004,1.4093747058627124,-0.22084752587443718
32.5,122.67099999999996,33.66948087833837,124.64975102936779,5.0,-9.780000000000008,1.1694808783383663,1.9787510293678316
33.0,121.64399999999998,33.62258358711875,127.00286520525114,5.0,-10.760000000000005,0.6225835871187457,5.358865205251167
33.5,120.519,33.05527604487696,124.9233597402721,5.0,-11.740000000000009,-0.44472395512303925,4.404359740272098
34.0,119.29599999999996,36.87070323191569,117.30199285544153,5.0,-12.720000000000006,2.8707032319156913,-1.99400714455844
34.5,117.975,33.24420041112101,115.34280285693664,5.0,-13.700000000000003,-1.255799588878995,-2.632197143063353
35.0,116.55599999999995,35.342907536378654,119.28537050984698,5.0,-14.680000000000007,0.34290753637865345,2.729370509847036
35.5,115.03899999999996,35.07723194751867,116.6456452414019,5.0,-15.66000000000001,-0.4227680524813278,1.6066452414019408
36.0,113.42399999999998,34.86197890636387,113.53443890382552,5.0,-16.640000000000015,-1.1380210936361252,0.11043890382553886
36.5,111.71099999999998,36.83031403414432,111.10157749040528,5.0,-17.620000000000005,0.3303140341443197,-0.6094225095947107
37.0,109.89999999999998,37.23384307980461,109.26353081889884,5.0,-18.60000000000001,0.23384307980460822,-0.6364691811011373
37.5,107.99099999999993,35.72937008861098,105.08138287008443,5.0,-19.580000000000013,-1.7706299113890227,-2.9096171299154987
38.0,105.98399999999998,37.008410864073305,103.93663984384578,5.0,-20.560000000000002,-0.9915891359266975,-2.0473601561541974
38.5,103.87900000000002,41.11688168140257,105.26700814211178,5.0,-21.540000000000006,2.616881681402565,1.3880081421117647
39.0,101.67599999999993,42.325582019605406,101.28784201246718,5.0,-22.52000000000001,3.3255820196054033,-0.38815798753275166
39.5,99.375,42.64255392347851,99.93591946595586,5.0,-23.5,3.1425539234785083,0.5609194659558606
40.0,96.97599999999994,45.78548600001845,96.34113064517067,5.0,-24.480000000000004,5.785486000018452,-0.6348693548292738
40.5,94.47899999999998,44.172015648875096,93.57435187788349,5.0,-25.460000000000008,3.672015648875096,-0.9046481221165024
41.0,91.88399999999996,38.81910387533983,91.48227854620427,5.0,-26.440000000000012,-2.1808961246601726,-0.40172145379568214
41.5,89.19099999999992,43.33192161292965,92.40593643780981,5.0,-27.420000000000016,1.8319216129296472,3.2149364378099006
42.0,86.39999999999998,40.897034747663845,86.08381679716604,5.0,-28.400000000000006,-1.102965252336156,-0.3161832028339347
42.5,83.51100000000002,49.25254735268251,84.31767450225351,5.0,-29.379999999999995,6.752547352682509,0.8066745022534872
43.00000000000001,80.52399999999994,46.74511272597236,80.88463733696881,5.0,-30.360000000000014,3.745112725972354,0.36063733696885736
43.5,77.43899999999996,43.31980776543813,77.80164203331059,5.0,-31.340000000000018,-0.18019223456187192,0.36264203331062433
44.0,74.25599999999997,40.674104383521126,75.65457985159604,5.0,-32.32000000000001,-3.325895616478875,1.3985798515960655
44.5,70.97499999999997,43.09985467161246,70.66341445468908,5.0,-33.30000000000001,-1.4001453283875398,-0.3115855453108863
45.0,67.596,45.02613311806822,66.50558433298848,5.0,-34.28,0.0261331180682207,-1.0904156670115261
45.50000000000001,64.11899999999991,46.46241627203341,64.44402369564588,5.0,-35.26000000000002,0.9624162720334023,0.32502369564597255
46.0,60.54399999999998,44.39772300284259,60.67522445364625,5.0,-36.24000000000001,-1.6022769971574078,0.13122445364626525
46.5,56.870999999999924,42.54796264654654,56.20310569792033,5.0,-37.22000000000001,-3.9520373534534623,-0.6678943020795948
47.0,53.099999999999966,46.049753684285285,51.84245350116012,5.0,-38.2,-0.9502463157147145,-1.2575464988398424
47.5,49.230999999999995,51.22350311858509,48.950620446477984,5.0,-39.18000000000001,3.7235031185850946,-0.2803795535220071
48.00000000000001,45.26399999999995,46.253536857065484,40.919359813530605,5.0,-40.16000000000001,-1.7464631429345236,-4.344640186469349
48.5,41.198999999999955,49.358155052745374,39.54263852109414,5.0,-41.140000000000015,0.8581550527453715,-1.6563614789058125
49.0,37.035999999999945,49.635455037237946,35.51138164116264,5.0,-42.120000000000005,0.6354550372379483,-1.524618358837301
49.5,32.77499999999998,48.68504868761026,33.90336770679725,5.0,-43.10000000000001,-0.8149513123897345,1.1283677067972713
50.00000000000001,28.415999999999883,52.577758711481906,25.864954034506887,5.0,-44.08000000000003,2.577758711481895,-2.5510459654929947
50.50000000000001,23.958999999999946,52.18659912830276,25.744016240244633,5.0,-45.06000000000002,1.6865991283027513,1.7850162402446863
51.0,19.40399999999994,53.191673130818636,21.90554346102737,5.0,-46.04000000000002,2.1916731308186357,2.501543461027432
51.5,14.75099999999992,56.811493879710206,13.218015673058785,5.0,-47.02000000000001,5.311493879710205,-1.532984326941135
52.0,10.0,49.08168982890139,10.253708124008702,5.0,-48.0,-2.9183101710986086,0.2537081240087011
52.50000000000001,5.150999999999897,54.16369239875239,5.518450348493603,5.0,-48.98000000000002,1.6636923987523815,0.3674503484937067
53.00000000000001,0.20399999999989404,48.93782828312913,-0.8175163247930599,5.0,-49.96000000000002,-4.062171716870876,-1.021516324792954
53.5,-4.841000000000122,55.091110662572994,-2.54315044493866,5.0,-50.94000000000001,1.591110662572997,2.297849555061462
